Unnamed: 0,X1,X3,X4,X6,X7,X9,X10,X11,X12,X13,X15,X17,X19,X20,X23
14332,490000,2,1,-1,-1,0,-1,-1,15838,11356,15926,8941,25458,86,1345
14333,170000,2,2,0,0,0,0,0,108717,69632,113576,101452,20121,100071,278311
14334,50000,1,2,1,2,0,-1,2,2238,3057,889,1225,0,0,1300
14335,150000,2,1,0,0,0,0,0,106396,105332,77262,6666,3000,3116,0
14336,390000,1,2,-1,-1,-1,-1,-1,6782,1466,6965,7777,3273,6965,7271
14337,380000,1,2,0,0,0,0,0,79099,80828,84687,84576,3100,3500,3000
14338,170000,2,1,1,-2,-1,-2,-2,-270,-270,-27,-27,100000,0,0
14339,170000,2,1,0,0,0,0,0,55658,48292,12346,13837,1000,375,259
14340,390000,1,1,1,-1,-1,-1,-1,0,250,79,106,79,0,66
14341,30000,2,2,2,2,2,2,2,20218,19607,22124,23002,2500,1000,900
14342,300000,2,1,-1,-1,-2,-1,-1,440,452,0,1098,0,0,0
14343,180000,1,2,-1,-1,0,0,-1,23890,2181,12159,6896,21100,0,0
14344,360000,2,1,0,0,0,0,0,241584,249687,123146,93700,6850,4129,2000
14345,230000,2,1,0,0,0,2,0,5838,6369,8171,7757,1200,2000,2000
14346,30000,3,2,1,2,2,0,0,25554,28031,27591,29880,1068,0,600
14347,400000,2,1,-1,-1,-1,-1,-1,9083,12641,14757,6622,15384,14757,6309
14348,20000,2,2,2,0,0,0,0,19401,19670,20236,19843,2000,688,700
14349,100000,2,2,-1,-1,-1,-1,-1,1508,6186,1823,3378,2208,1823,3431
14350,340000,2,1,1,-2,-2,-2,-2,-15,-15,-15,-15,0,0,0
14351,30000,2,2,0,0,0,0,0,27849,29094,29766,10921,1200,614,0
14352,440000,3,1,2,-1,-1,-1,-1,775,1550,775,775,1,776,776
14353,100000,2,1,2,-1,-1,-1,-1,390,390,-20,0,370,0,0
14354,30000,3,2,0,0,0,-1,-1,25354,24826,21658,55,1200,1000,0
14355,20000,2,2,1,2,0,0,0,20251,19637,20080,20130,2000,841,0
14356,200000,2,1,1,2,0,-1,0,303719,268163,234177,190721,0,5857,5346
14357,180000,2,2,0,0,0,0,0,167604,162774,78024,75454,6502,3022,2000
14358,50000,2,2,-2,-1,0,0,-2,23264,13573,13789,0,13876,276,0
14359,210000,2,2,0,0,0,0,0,115583,130020,115989,104809,15103,5000,5000
14360,210000,2,2,0,0,0,0,0,94681,96920,100329,91408,3507,3334,2682
14361,220000,1,1,0,0,0,0,0,190691,206000,130938,140238,0,5000,5000
14362,240000,1,1,2,0,0,0,2,183360,187637,194485,203388,8700,7200,8000
14363,200000,2,2,0,0,0,0,0,6195,2645,3916,5068,1000,500,1000
14364,20000,2,2,0,0,-2,-2,-2,19401,20650,0,0,0,0,0
14365,180000,1,1,-1,-1,-1,-1,2,13999,17829,17087,8662,65,17087,32852
14366,90000,1,2,2,0,0,0,0,89526,89149,65463,67269,3325,2300,2400
14367,130000,3,1,-1,-1,0,-1,-1,582,0,291,441,582,0,291
14368,100000,1,1,2,2,2,2,2,87603,93461,95972,97819,4000,3400,2000
14369,450000,1,2,1,-2,-1,-1,-1,-237,-2400,3990,9993,0,6390,0
14370,210000,2,1,0,0,0,0,0,88498,168938,69800,48256,2253,1404,5595
14371,380000,2,2,0,0,0,0,0,123880,105184,46858,27047,6018,3000,250400
14372,20000,2,1,0,0,2,2,-1,20246,36350,33500,20000,3000,290,0
14373,50000,1,2,0,0,0,0,2,51076,50816,34783,20047,1572,1700,225
14374,50000,1,2,-1,-1,-1,-1,-1,1354,1050,7999,6784,0,8000,11000
14375,160000,3,2,0,0,2,2,2,43753,46869,48818,48737,0,4000,2000
14376,450000,1,1,1,-1,-1,-1,-1,-4,969,1878,5029,2243,2236,392
14377,30000,3,1,2,2,2,2,2,19150,19149,24337,0,5229,1000,0
14378,310000,3,1,0,0,0,0,0,214190,178194,104855,74165,6005,5017,3000
14379,50000,3,2,2,0,2,2,2,41827,42650,44891,48721,4000,0,0
14380,160000,3,2,0,0,0,0,0,38486,39217,41030,43196,1972,1465,1592
14381,170000,1,2,-1,-1,-1,0,-1,959,1898,6390,1346,850,6390,202
14382,230000,1,2,0,-1,0,-1,0,15714,13171,31111,9968,20015,11000,6059
14383,20000,3,2,0,0,-1,-1,-1,3556,3271,798,408,798,798,1188
14384,50000,2,2,-2,-2,-2,-1,0,64498,58261,43091,30601,595,54061,1500
14385,140000,3,1,-2,-2,-2,-2,-2,76910,22972,30281,80792,18002,3001,40158
14386,50000,2,2,1,2,0,0,0,48777,47331,24331,26733,2000,1000,2000
14387,280000,2,2,-2,-2,-2,-2,-2,2419,10499,0,0,16494,0,0
14388,360000,1,2,-2,-2,-2,-2,-2,211,70,1600,1101,0,1600,0
14389,50000,3,2,0,0,0,0,0,45803,46696,7694,8041,1123,500,500
14390,20000,2,2,0,0,0,0,0,19739,17875,19158,19223,26299,673,851
14391,310000,2,1,0,0,0,0,0,87842,42594,26766,28891,1600,1000,3000
14392,260000,3,2,0,0,-2,-2,-1,7571,3563,-14,12074,2786,14,2021
14393,80000,1,1,3,2,2,2,0,7866,8788,9155,9215,0,800,900
14394,30000,3,2,1,2,0,0,0,13347,12843,14125,14516,1227,502,521
14395,340000,2,2,0,0,0,0,0,135538,113464,71435,69714,3000,11115,1100
14396,260000,1,2,-1,-1,0,0,0,37003,1105,17445,278,2690,15650,2500
14397,420000,2,1,0,0,2,0,0,33561,38901,38022,22743,900,101,5000
14398,80000,1,1,2,2,0,0,0,12894,15449,14915,16374,0,550,200
14399,400000,1,1,0,0,0,0,-1,44765,35776,20356,11625,3072,72,31071
14400,460000,1,1,-1,-1,-1,-1,-1,30765,13883,27639,-260,19441,27778,0
14401,200000,2,2,0,0,0,0,0,31236,31996,33351,36184,1546,1193,1022
14402,160000,2,1,-1,-1,-1,2,-1,390,780,1080,390,0,1080,390
14403,70000,1,2,0,0,0,0,0,6121,7064,8507,9220,1200,500,500
14404,290000,3,2,-2,-2,0,0,0,170823,174650,125973,127976,123514,4274,5407
14405,120000,1,2,0,0,0,-2,-1,50150,44742,-1320,956,2805,0,0
14406,100000,1,2,0,0,-1,-1,2,24459,26726,881,55038,1016,2007,0
14407,30000,3,1,0,0,0,0,0,27381,27803,9515,0,1000,1190,0
14408,30000,1,2,2,0,0,0,0,14546,15570,16911,17608,1577,606,653
14409,50000,1,2,0,0,0,0,0,33959,35409,36991,39115,1601,1472,5000
14410,210000,1,1,-1,-1,-1,-1,-1,4443,3569,2433,3899,1737,2433,2460
14411,10000,3,2,1,3,3,2,0,5530,5792,5808,5876,500,0,364
14412,250000,1,1,-2,-2,-1,-1,-2,18381,2749,9138,1235,5674,9527,2678
14413,230000,2,1,1,-1,0,0,0,0,2716,6648,9203,1000,3000,1000
14414,150000,1,2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
14415,20000,1,2,1,2,0,0,-2,21672,22031,7475,0,18,300,0
14416,150000,2,1,0,0,0,0,0,80435,74826,71935,71844,3200,2700,1561
14417,20000,3,2,0,0,0,2,0,5861,6728,8339,8221,1130,730,305
14418,400000,1,2,-1,-1,-1,-1,-1,1919,7381,1781,1470,2691,1781,37546
14419,20000,2,1,2,2,3,2,0,17761,21152,19933,20235,0,0,3000
14420,440000,2,1,-1,-1,3,2,2,600,-420,2217,8879,1937,1800,0
14421,20000,2,2,-1,-1,-1,-1,-1,1439,1261,540,540,390,540,780
14422,320000,1,2,-1,-1,-1,-1,-1,316,316,316,316,316,316,316
14423,300000,1,1,0,0,-2,-2,-2,41000,0,0,0,0,0,0
14424,50000,3,1,-1,-1,0,-1,-1,18965,21647,13555,41191,15,587,18957
14425,210000,1,2,0,0,2,2,0,110757,113139,120763,121249,10100,4400,4500
14426,350000,1,2,-1,-1,-1,0,-1,2383,9911,14774,67081,12149,16928,103202
14427,470000,1,1,-1,-1,-1,0,0,1260,2516,3011,3502,181,3020,1958
14428,300000,1,2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
14429,30000,2,2,2,2,3,3,3,1050,1050,1050,1050,0,0,0
14430,210000,2,2,0,0,0,0,0,180004,184401,133206,88101,7500,5503,3875
14431,30000,1,1,0,0,0,0,0,8301,9156,8141,5187,1079,239,160
14432,200000,2,2,0,0,0,0,0,127843,131352,132142,114281,4734,4368,4066
14433,140000,2,1,0,0,0,0,0,82309,92682,117188,119194,13265,17188,0
14434,50000,1,2,0,0,0,0,0,45431,45187,30276,0,1400,606,0
14435,10000,2,2,1,2,0,0,0,9001,8322,8630,8150,1400,0,0
14436,390000,2,2,0,0,0,0,0,116720,121588,90634,57677,5000,4000,20000
14437,50000,3,1,0,0,0,0,0,48173,28233,28808,20260,1612,1200,897
14438,50000,2,1,0,0,0,0,0,16221,18965,22156,11378,1500,4600,258
14439,30000,3,2,-1,-1,-1,-1,-2,5477,7314,2587,0,2970,2587,0
14440,50000,1,2,3,3,3,2,5,27166,30190,28652,32913,0,0,0
14441,50000,1,2,1,-2,0,0,-1,0,0,28365,999,12493,16000,0
14442,260000,1,3,0,0,0,0,0,253795,253126,249770,240576,9090,9034,8100
14443,50000,1,2,1,-2,-2,-2,-2,0,0,0,150,0,0,980
14444,140000,1,2,-1,-1,-1,-1,-1,639,8358,2073,1131,2620,2077,2114
14445,490000,1,2,0,0,0,0,0,422483,430538,390031,404885,15049,14500,10664
14446,60000,2,2,1,2,0,0,0,60425,57786,55925,48228,2500,2000,3500
14447,80000,1,2,2,0,2,2,0,62281,63774,69484,71110,5500,3000,2500
14448,80000,1,2,0,0,0,0,0,51533,45147,46629,48496,1800,1690,1800
14449,290000,1,2,0,0,0,0,0,162118,150366,141711,216138,6000,5000,7681
14450,280000,2,2,0,0,0,0,0,104451,105960,103087,105638,4188,5000,3652
14451,130000,2,2,0,0,0,0,2,111731,108635,110236,118884,6000,5000,0
14452,20000,3,1,-1,-1,-1,-1,-1,2912,390,780,390,780,780,780
14453,50000,2,2,0,0,0,2,0,48548,49579,20414,18547,1304,1500,1000
14454,330000,1,2,1,-1,2,2,2,963,11,11,11,0,0,0
14455,150000,3,2,0,-1,0,-1,0,95943,1473,390,382,1863,0,398
14456,150000,2,2,0,0,0,0,0,96739,98351,101035,103970,4500,4000,5000
14457,210000,2,3,0,0,0,0,0,81387,82679,84365,87296,4000,3008,3373
14458,10000,2,3,0,0,0,0,0,5757,6805,8034,8957,1128,500,500
14459,300000,3,1,0,0,0,0,-2,15003,14469,18000,0,1200,3000,0
14460,140000,2,2,0,0,0,0,0,140387,129846,84455,81423,7124,2866,3120
14461,50000,2,2,1,-2,-2,-2,-2,0,0,0,0,0,0,9033
14462,140000,1,2,-1,-1,-1,-1,-1,1750,1003,440,890,0,440,0
14463,50000,2,1,0,0,0,0,0,46610,45005,15075,16809,1500,700,623
14464,500000,1,2,-1,0,0,0,-1,1369,6138,7840,790,19629,157,860
14465,500000,3,1,0,0,0,0,0,70016,70837,32050,35207,2000,1285,6994
14466,20000,2,2,2,-1,-1,-1,-1,1442,1261,390,930,390,390,0
14467,420000,1,1,-1,-1,-1,-1,-1,10517,15571,9622,3942,9100,9628,3754
14468,60000,2,1,1,2,4,4,3,22007,24360,27912,29140,3000,2000,3000
14469,60000,2,1,0,0,0,0,2,30010,34169,42922,44208,5000,5000,10000
14470,190000,2,2,0,0,0,0,0,158360,113702,95713,97659,4300,3600,3600
14471,220000,1,1,3,2,-2,-2,-2,2500,2500,0,0,0,0,0
14472,110000,2,2,2,2,2,2,2,86774,88702,90593,94509,3300,3300,2300
14473,290000,2,1,-1,-1,-1,-1,-1,1300,0,1000,2415,500,1000,1643
14474,50000,2,1,2,0,0,0,0,50105,50802,19287,20228,1305,1000,1000
14475,110000,2,2,0,0,0,0,0,210804,107572,48409,49018,4244,1837,2020
14476,230000,2,1,-2,-2,-2,-2,-2,2132,1520,3351,3267,3553,3351,4649
14477,250000,1,1,-1,-1,-2,-2,-2,16240,0,0,0,0,0,0
14478,100000,1,2,0,0,0,0,0,7136,8515,14188,19575,1500,4500,5000
14479,30000,1,2,0,0,2,2,2,29064,27368,27808,30582,5026,0,1500
14480,230000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
14481,50000,2,1,0,0,0,0,0,49660,47359,29699,29531,1500,2000,12000
14482,420000,1,2,1,-1,-2,-2,-2,-190,6509,0,0,0,0,0
14483,30000,2,2,0,0,0,0,0,30247,29118,30067,13836,1469,929,66
14484,20000,1,2,1,2,0,0,0,8834,7499,7247,0,1000,1300,0
14485,200000,1,1,0,0,0,0,0,200898,197438,145658,149667,9000,6000,6000
14486,90000,1,2,1,2,2,2,2,17374,16806,18169,19220,2251,0,10000
14487,110000,3,1,0,0,0,0,0,66820,36002,38935,41393,3900,3900,1600
14488,60000,2,2,0,0,0,0,2,58452,52445,54589,60491,2000,2500,0
14489,80000,1,2,0,0,0,-1,-1,37642,39947,31830,390,5000,5500,780
14490,50000,3,1,1,2,0,0,0,85579,78993,64201,57337,23,4023,102
14491,180000,1,2,1,-2,-2,-1,-1,0,0,0,2388,0,0,847
14492,110000,2,2,0,0,0,0,0,109221,111674,111535,110979,4230,4200,4220
14493,150000,1,1,0,0,0,0,0,50286,110884,116097,120896,3210,3911,3500
14494,120000,2,2,0,0,0,0,0,104801,100502,81902,80307,2960,3833,3000
14495,150000,1,2,0,0,0,0,0,152175,148872,139791,146872,5245,5200,7200
14496,360000,3,1,-1,-1,-1,-1,-1,9152,6329,5469,312,22236,5682,6548
14497,60000,2,1,0,0,0,0,0,26344,26382,27187,27549,1500,960,860
14498,480000,2,1,0,0,0,0,0,69011,69842,66673,65511,3000,2096,2207
14499,400000,2,2,0,0,0,0,0,393159,44917,29995,24479,17213,1000,154700
14500,60000,2,2,1,2,3,2,2,44238,47076,47669,50056,3000,0,2750
14501,240000,2,1,0,0,2,2,0,198128,211417,219111,211215,0,16007,7621
14502,30000,1,2,0,0,-2,-2,-2,3415,4330,0,0,1000,0,0
14503,240000,1,2,0,0,0,0,-1,138151,111189,46407,215281,3004,4006,8000
14504,50000,2,2,0,0,2,0,0,16370,15373,10199,6816,2588,0,1000
14505,130000,1,2,0,0,0,0,0,91467,68747,64854,46919,3372,2354,1926
14506,30000,2,1,2,0,0,2,2,23778,24507,27366,28321,1800,2200,0
14507,10000,2,1,0,0,0,0,0,9159,10004,10044,10285,1139,1241,180
14508,180000,2,2,0,0,0,0,0,51826,6699,104327,106806,2000,100000,2000
14509,230000,3,2,0,0,0,0,0,14361,15491,11849,6248,1068,306,500
14510,30000,1,2,1,2,0,2,0,28686,27620,30444,29153,2000,3000,1000
14511,50000,3,1,1,2,0,0,2,7839,8761,8641,9000,0,310,333
14512,500000,1,2,-1,-1,0,0,-1,1089,58665,254571,13398,170119,156000,527143
14513,360000,2,2,-2,-1,2,-2,-2,0,1000,0,0,0,0,0
14514,460000,1,1,-2,-2,0,0,0,323408,261444,297039,188083,580464,80017,38700
14515,10000,2,2,0,0,0,0,0,8509,9228,9495,10191,1300,350,0
14516,270000,1,2,0,0,0,0,0,48114,42573,92141,45282,30128,60183,2791
14517,80000,2,1,0,0,0,0,0,43749,46330,38010,38427,3204,2017,2015
14518,100000,1,2,0,0,0,0,0,87580,84140,87275,91030,3881,2500,3004
14519,20000,3,1,2,2,-2,-2,-2,13053,4078,0,0,0,0,0
14520,300000,2,1,-1,-1,0,0,-1,374,1685,990,495,1485,0,495
14521,30000,2,2,-1,-1,0,0,-1,2436,11376,28308,10784,11004,9003,8984
14522,160000,1,2,1,-1,0,0,-1,-77,1598,772,797,0,0,0
14523,30000,2,2,0,0,0,0,2,7204,7453,10148,23182,1114,4000,0
14524,160000,1,2,-1,-1,-1,-1,-1,4203,9739,3666,4237,17751,3666,3007
14525,380000,1,2,-2,-2,-1,0,0,276,276,196050,295891,0,202129,17000
14526,180000,2,2,0,0,0,0,0,164222,169073,160018,151235,5900,6000,5000
14527,100000,1,1,0,0,0,0,0,99626,101446,20091,9346,1429,600,1000
14528,260000,1,1,-1,-1,2,-1,2,263,511,-15,263,1,1,527
14529,180000,3,2,0,0,0,0,0,120583,97341,89547,93991,3201,3200,3704
14530,240000,3,1,0,0,0,0,0,230131,216824,151295,233079,6900,6000,9000
14531,30000,2,3,0,0,0,0,0,6289,9331,15158,18985,3222,3000,2000
14532,50000,2,2,0,0,0,0,0,20329,14244,15365,15940,1600,1000,1000
14533,180000,2,1,-1,-1,-1,-1,0,7823,9549,1800,511,1968,1800,844
14534,20000,2,2,-1,0,0,0,-1,610,13222,11818,5965,3000,0,0
14535,130000,2,2,0,0,0,-1,-1,48628,52379,40047,2294,0,9000,0
14536,240000,1,1,-1,-1,-1,-1,-1,229,-167,254,344,0,1213,0
14537,160000,5,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
14538,60000,3,2,0,0,0,0,0,4511,5529,7093,9038,1111,660,0
14539,100000,3,1,0,0,0,0,0,96521,98728,75704,56810,2515,2516,2112
14540,320000,2,2,1,-2,-1,0,-1,0,0,990,854,2428,990,495
14541,110000,2,1,0,0,0,0,0,33536,30155,22918,14371,2000,3000,111
14542,50000,1,2,2,2,2,0,0,48903,53997,50778,45704,0,0,1700
14543,50000,2,1,2,0,2,2,2,27686,28436,31542,32900,3100,1300,1300
14544,140000,2,2,0,0,0,0,0,139079,143816,130129,136919,4800,4659,6000
14545,80000,2,1,0,0,0,0,0,81283,80390,77850,80000,3000,5390,0
14546,50000,2,2,0,0,0,0,0,47385,48790,19857,20051,1234,785,1500
14547,140000,2,1,1,2,0,2,2,130215,126720,136956,142199,5000,11000,0
14548,210000,2,1,0,0,0,-1,-1,5723,3386,2241,2241,4482,0,2241
14549,130000,2,1,0,0,0,-2,-2,8010,5932,-2490,-21295,1012,0,80000
14550,200000,1,2,-1,-1,-1,-1,-1,4138,790,390,390,1230,390,390
14551,110000,2,2,0,0,0,0,0,4202,5524,7628,7981,2000,2000,0
14552,140000,2,2,2,2,0,0,2,107257,104122,107626,116904,3842,4626,0
14553,20000,2,2,-1,-1,-1,-1,-1,390,390,390,930,390,390,0
14554,450000,2,2,0,0,0,0,0,610723,555086,514249,472480,18000,25135,20000
14555,170000,2,1,0,0,0,0,0,87076,77902,56128,59669,2104,3208,2208
14556,170000,2,1,0,0,0,0,0,158651,143801,125499,123940,4707,4400,4500
14557,180000,2,2,0,0,0,0,0,175773,179866,168743,176861,5653,6488,4754
14558,200000,1,1,0,0,0,2,2,303347,171592,185049,183069,8051,13000,6700
14559,80000,2,1,0,0,0,0,0,25424,24499,5187,5529,2150,1000,1000
14560,150000,2,2,0,0,0,0,0,15938,16128,15109,14236,2008,1004,1003
14561,160000,1,2,0,0,0,0,0,157303,161498,78511,8358,5045,2280,2000
14562,60000,3,2,0,-1,-1,-1,-1,3059,291,441,732,1131,441,0
14563,240000,2,1,4,3,2,2,2,47739,46712,48905,52015,0,4000,2000
14564,20000,2,2,0,0,0,0,-1,12549,11552,6232,930,0,0,0
14565,500000,1,2,0,0,0,0,0,449733,425268,437809,406573,120063,40000,10000
14566,280000,2,2,-1,-1,-1,-1,-1,9173,11564,5725,2599,7104,5857,27192
14567,200000,1,3,3,2,2,0,0,176077,179769,177340,191644,3000,3400,5900
14568,290000,1,2,-1,-1,-1,-1,-1,6649,15819,8184,19573,11584,8184,6309
14569,80000,1,2,0,0,2,0,0,75517,77078,68909,60687,2000,0,3000
14570,20000,3,1,2,2,2,0,0,2730,5461,5970,9896,1000,0,0
14571,400000,1,2,-1,-1,0,-1,-1,48938,27703,10644,12246,43947,10183,13663
14572,30000,3,1,0,0,0,-1,0,30587,29462,23362,30357,1288,982,1436
14573,130000,1,1,0,0,0,0,0,128846,130525,68597,53728,2584,4000,2004
14574,60000,2,1,-1,0,0,0,0,4843,8790,14731,7695,5000,4000,3000
14575,20000,3,1,0,-1,-1,-1,-1,1439,1251,390,-20,400,390,800
14576,160000,2,1,1,-2,-1,0,0,-3,-3,1798,0,1003,1804,50000
14577,110000,2,2,1,2,0,0,0,104871,107422,102111,100240,0,4000,3500
14578,230000,1,1,0,0,0,0,0,87162,88801,57846,52071,3000,1928,2000
14579,20000,1,2,-1,-1,-2,-2,-2,18356,0,0,0,0,0,0
14580,140000,2,1,0,0,0,0,0,15550,17780,19915,21542,1500,2000,1500
14581,130000,3,1,0,0,0,0,0,46206,46396,42132,44636,3000,3000,3000
14582,130000,1,2,2,2,2,2,2,18454,21121,22145,23138,0,2000,0
14583,200000,2,1,0,0,0,0,0,113676,116355,116296,30808,5000,6000,55000
14584,60000,3,1,2,2,-2,-2,-1,4703,0,0,992,0,0,14000
14585,20000,1,2,1,-1,0,0,0,-431,569,2582,3974,1769,1000,4000
14586,110000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
14587,320000,1,2,1,-1,2,-2,-2,0,638,0,0,0,0,0
14588,130000,3,3,2,0,0,0,0,88222,88288,85970,87576,3107,5003,4000
14589,280000,1,1,3,5,3,2,0,327918,321476,176439,134334,0,500,2257
14590,290000,1,2,-1,-1,-1,-1,-1,1597,-2002,3999,4483,0,5000,1209
14591,30000,3,1,0,0,0,0,0,17897,18944,17855,6616,1096,514,1077
14592,80000,2,2,0,-1,-1,-1,-2,54475,3075,6150,0,0,6150,0
14593,70000,1,2,0,0,0,0,0,10916,12386,5201,7256,2063,2000,2000
14594,80000,3,1,0,0,0,0,0,80808,81615,79604,79810,0,3000,3200
14595,200000,1,1,-1,-1,0,-2,-2,1853,5928,0,0,3000,0,0
14596,50000,2,1,0,0,0,0,0,96393,100459,18051,19462,300,18000,1000
14597,120000,2,2,0,0,0,0,0,59946,49595,32651,27425,0,1210,2000
14598,80000,1,2,0,0,0,0,0,51630,54183,58642,61823,3000,4500,6500
14599,200000,2,1,2,0,0,0,0,51609,53165,57370,63461,3000,3000,0
14600,90000,2,1,-2,-2,-2,-2,-2,1905,1924,665,665,11855,10655,0
14601,30000,2,1,1,2,0,0,0,29803,30766,29071,30480,0,1148,0
14602,30000,3,1,-1,-1,0,0,0,3489,14926,8027,7483,9942,10,0
14603,50000,3,2,0,0,0,0,0,47486,47963,19227,19735,1304,680,677
14604,150000,2,2,0,0,0,0,0,148815,148090,127043,39901,4900,4677,1000
14605,280000,2,1,-1,0,0,0,0,256675,253682,153516,152045,11000,8000,5616
14606,10000,3,2,0,0,0,0,0,6892,7915,18714,9979,2465,500,0
14607,160000,2,1,0,0,0,0,0,96515,139439,112497,119763,6000,5000,4000
14608,160000,2,1,0,0,-2,-2,-2,51400,0,0,0,0,0,0
14609,390000,1,1,-1,-1,-1,-1,-1,6346,94921,6009,3267,53796,6009,2901
14610,50000,2,2,0,0,0,0,0,34033,34622,18852,18537,1500,700,1000
14611,50000,2,2,0,0,-1,-1,-1,18838,385,2756,12025,11615,2756,1880
14612,150000,2,2,0,0,0,0,0,95322,96903,89207,50504,2338,2653,2058
14613,50000,3,2,0,0,0,0,0,47104,25555,16337,16708,1500,800,700
14614,190000,1,2,0,0,0,0,0,83369,81617,82989,85707,4000,3000,3500
14615,10000,3,2,2,2,6,6,6,142,142,142,142,0,0,0
14616,210000,1,2,1,-2,0,0,0,-200,-200,199272,0,199872,0,0
14617,230000,1,2,-2,-2,-2,-2,-2,1470,0,735,316,1470,735,735
14618,150000,1,1,-1,-1,-1,0,0,5094,29137,48635,7513,25000,48635,46798
14619,230000,1,1,-1,0,0,-1,0,4358,6020,9865,12157,5000,5828,6342
14620,80000,1,2,1,2,0,0,2,4885,3482,4047,221,1000,500,1000
14621,160000,5,2,-1,-1,0,-1,-1,1790,0,17638,2705,31568,353,0
14622,500000,1,2,-1,-1,-2,-2,-1,33299,60857,26091,4242,27056,26096,930
14623,180000,1,2,0,0,0,0,0,43374,38842,36002,30832,2000,5000,1500
14624,30000,2,2,1,2,2,2,2,28850,28102,27446,29720,2700,0,0
14625,130000,1,1,0,0,0,0,0,113470,110794,67523,68140,3000,5500,1700
14626,10000,3,1,0,0,-2,-1,0,10400,0,0,1720,0,0,1500
14627,20000,2,1,-1,-1,-1,-1,-1,650,264,264,654,264,264,264
14628,30000,3,2,0,0,0,-1,-1,18556,20252,22075,28911,3008,5066,1000
14629,30000,2,2,0,0,0,0,0,20996,25607,25868,27572,2000,1089,0
14630,320000,1,1,0,0,0,0,0,206461,117168,133329,13185,15000,5000,5000
14631,10000,2,2,3,2,2,2,2,10034,9239,10227,9884,1600,500,0
14632,350000,0,2,-1,-1,-1,-1,-1,5095,4815,22611,6043,61349,22687,1153
14633,20000,3,2,0,0,0,0,0,17365,19001,18654,20200,2276,791,0
14634,50000,2,2,1,4,2,2,0,53086,51981,51518,51309,0,1800,1926
14635,310000,1,2,0,0,0,0,0,153620,147023,129886,127738,4600,4507,4018
14636,80000,2,2,0,0,0,0,0,66122,92131,43182,45440,4300,2000,2000
14637,170000,1,2,-1,-1,-1,-1,-1,1866,5750,41467,2643,200,41467,126
14638,10000,3,3,2,0,2,0,0,9970,9625,7773,5380,1801,0,3200
14639,30000,3,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
14640,170000,3,2,-1,-1,-1,-1,-1,1986,1050,2785,505,170,2785,190
14641,230000,1,1,-2,-2,-2,-2,-2,700,1428,0,0,600,0,0
14642,50000,2,2,0,0,0,-1,2,16139,17261,8713,1615,1000,500,0
14643,300000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
14644,210000,2,1,1,-2,-1,-1,-1,0,0,150,150,0,150,100
14645,20000,3,1,0,0,0,0,0,21309,22693,20014,17176,0,800,650
14646,20000,2,1,0,0,-2,-2,-2,16434,17191,0,0,0,0,8000
14647,20000,2,2,2,2,0,0,0,16923,20319,19534,12442,0,391,0
14648,80000,1,2,0,0,0,0,0,31637,27137,23496,24650,2000,2000,2000
14649,30000,2,3,0,-1,0,0,0,7928,2318,20457,14872,22000,1000,1000
14650,200000,1,2,2,2,2,2,2,156558,167453,172226,179441,6800,6500,5200
14651,210000,1,2,2,-1,0,-1,-1,1172,380,776,1359,1552,0,20302
14652,330000,1,1,-1,-1,-1,-1,-1,899,7445,3899,8000,0,3899,0
14653,30000,2,2,2,2,2,2,2,14420,15390,16098,16784,0,1500,0
14654,280000,1,1,-1,-1,-2,-2,-1,17489,7542,3008,1763,2226,3008,0
14655,300000,1,1,-1,-1,-2,-2,-2,1943,0,0,0,0,0,0
14656,10000,3,1,1,2,-1,0,0,6091,6837,9270,8763,1000,9501,1000
14657,50000,2,2,0,0,0,0,0,27788,19742,16336,17489,1600,1000,500
14658,280000,2,1,-1,-1,-1,-1,-1,390,390,390,150,390,390,780
14659,20000,2,1,0,0,0,0,0,14681,14777,16504,19558,1200,2000,3000
14660,130000,2,2,-1,-1,-1,-1,-1,1496,1496,1496,1496,1496,1496,1496
14661,20000,2,2,0,0,0,0,0,18193,18804,18692,12262,1200,559,620
14662,120000,2,2,-1,-1,-1,-1,-1,5820,216,6849,2805,3858,6849,3926
14663,400000,1,2,-1,-1,-1,-1,-1,7768,31313,11640,20075,8853,11816,44135
14664,300000,2,2,-1,-1,-1,-1,-1,6293,5483,990,990,990,990,990
14665,30000,2,2,0,0,0,0,0,12775,13864,15378,16560,1600,1000,1000
14666,20000,2,1,0,0,0,0,0,14835,16605,14506,8495,3000,5000,511
14667,320000,2,1,-1,-1,-1,-1,-1,24685,27002,5315,908,82271,5315,6382
14668,80000,2,1,0,0,0,0,0,54211,55348,57601,60300,2047,2060,2493
14669,160000,3,1,-2,-2,-2,-2,-2,-220,390,-220,390,170,0,390
14670,80000,3,2,0,0,0,0,0,46914,47918,48571,43987,1700,1614,1600
14671,280000,3,2,-1,-1,-1,-1,-1,27572,38918,27000,30460,29000,27000,5983
14672,210000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
